id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
11191951,Private room,2,2,flexible,TRUE,t,94,1,1,4
4440059,Entire home/apt,2,1,strict,TRUE,f,99,1,1,5
20940749,Entire home/apt,8,3,strict,TRUE,f,100,3,3,5
19803002,Entire home/apt,6,3,strict,TRUE,f,,3,3,6
14471259,Private room,3,1,strict,TRUE,f,86,1,3,4
6377019,Private room,2,1,flexible,TRUE,t,,1,1,4
884770,Entire home/apt,2,1,strict,TRUE,f,93,1,2,6
728585,Entire home/apt,6,1,strict,TRUE,f,95,2,4,5
20696496,Entire home/apt,6,1,strict,TRUE,f,89,1,2,5
17881079,Private room,2,1,strict,TRUE,f,100,1,1,5
9415426,Private room,1,1,flexible,TRUE,f,90,1,1,4
3849127,Entire home/apt,3,1,flexible,TRUE,f,90,1,2,5
18750243,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
5192165,Private room,2,1,flexible,FALSE,f,,1,1,4
744228,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
14934653,Private room,1,2,flexible,TRUE,f,100,1,1,4
14801382,Entire home/apt,2,1,flexible,TRUE,f,,1,1,6
12887445,Entire home/apt,3,1,strict,FALSE,f,,1,2,5
3870797,Private room,2,1,moderate,TRUE,t,96,1,1,4
11258033,Entire home/apt,5,1,strict,TRUE,f,93,2,2,6
6835132,Entire home/apt,6,3,strict,TRUE,f,90,3,3,6
18156961,Private room,1,2,flexible,FALSE,f,,1,1,4
4799785,Entire home/apt,4,1,strict,TRUE,f,88,1,2,5
16768807,Private room,1,1,flexible,FALSE,f,,1,1,5
3116974,Private room,2,2,moderate,FALSE,f,,1,1,4
21106251,Entire home/apt,2,1,strict,TRUE,f,,0,1,5
19691179,Entire home/apt,4,1,moderate,FALSE,f,97,1,2,5
17434902,Private room,1,1,strict,TRUE,f,94,1,1,4
189821,Private room,2,1,flexible,FALSE,f,,1,1,5
15483012,Entire home/apt,4,1,moderate,TRUE,f,85,2,3,4
19965042,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
15240891,Private room,4,1,flexible,TRUE,t,80,1,4,4
4549315,Entire home/apt,4,2,strict,FALSE,f,,2,2,5
15512558,Entire home/apt,4,1,strict,TRUE,f,100,1,2,6
8115730,Entire home/apt,8,3,strict,TRUE,f,,4,5,5
11473564,Private room,2,2,flexible,FALSE,f,,1,1,5
2392301,Private room,2,1,moderate,TRUE,f,,1,1,6
12844543,Private room,2,1,strict,FALSE,f,100,1,,5
914595,Private room,2,1,strict,TRUE,t,100,1,1,4
4278990,Entire home/apt,2,1,strict,TRUE,f,,0,1,5
17314294,Private room,2,1,moderate,TRUE,t,90,1,1,5
13785938,Entire home/apt,4,1,strict,TRUE,t,86,1,2,6
9216664,Entire home/apt,3,1,flexible,FALSE,t,,1,1,4
18067556,Private room,1,1,flexible,FALSE,f,,1,1,4
17241207,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
19457407,Entire home/apt,6,2,strict,TRUE,f,89,2,3,5
18225274,Entire home/apt,2,1,flexible,TRUE,t,91,0,1,5
16153590,Entire home/apt,4,1,strict,TRUE,f,,1,2,5
17276529,Private room,2,2,moderate,TRUE,f,100,1,1,4
13318239,Private room,2,1,strict,TRUE,f,99,1,1,5
16649149,Entire home/apt,6,1,moderate,TRUE,f,98,2,2,6
18502550,Private room,2,1,moderate,TRUE,t,97,1,1,4
7801483,Private room,2,3,strict,TRUE,t,91,1,1,4
12519903,Private room,2,1,flexible,TRUE,f,93,1,1,4
20873112,Shared room,1,1,moderate,FALSE,f,98,1,1,4
6044268,Private room,2,1,strict,FALSE,t,92,1,1,4
6477586,Private room,2,1,flexible,FALSE,t,94,2,1,5
3272610,Entire home/apt,1,3,strict,TRUE,f,,3,4,6
17929451,Entire home/apt,2,1,strict,TRUE,f,98,1,1,5
6603756,Entire home/apt,4,2,flexible,TRUE,f,100,2,1,7
8878181,Private room,4,1,moderate,TRUE,f,99,1,2,5
6991378,Entire home/apt,4,3,strict,TRUE,f,96,2,2,5
5359410,Entire home/apt,5,2,strict,TRUE,f,100,3,3,6
3712827,Private room,2,1,moderate,TRUE,f,98,1,1,4
10323094,Entire home/apt,4,2,flexible,TRUE,t,,3,1,4
9383472,Entire home/apt,3,2,strict,TRUE,f,,1,1,6
16846375,Entire home/apt,2,1,strict,TRUE,t,96,1,1,5
19375361,Entire home/apt,1,1,strict,TRUE,t,80,0,1,5
3016563,Private room,2,1,strict,TRUE,f,95,1,1,4
15482966,Private room,1,2,moderate,FALSE,f,92,1,1,4
13343630,Entire home/apt,4,1,strict,TRUE,t,95,2,2,5
14884262,Private room,4,1,moderate,TRUE,f,100,1,3,4
7800946,Private room,2,1,strict,TRUE,f,91,1,1,5
16179580,Private room,2,1,flexible,TRUE,t,,1,1,5
539350,Private room,2,1,strict,TRUE,t,87,1,1,5
1767215,Entire home/apt,8,5,strict,TRUE,f,100,4,4,7
7692870,Private room,2,1,moderate,TRUE,f,97,1,1,5
18492137,Entire home/apt,2,1,moderate,TRUE,f,90,1,1,4
15058811,Entire home/apt,6,1,moderate,TRUE,f,99,2,3,5
20815969,Private room,3,1,moderate,TRUE,t,94,1,2,5
1170626,Private room,1,1,strict,TRUE,t,,3,1,5
812467,Private room,1,2,strict,TRUE,t,92,1,1,4
19113032,Entire home/apt,3,1,moderate,TRUE,t,96,1,1,5
9837193,Private room,3,1,flexible,TRUE,f,,1,1,4
17730390,Entire home/apt,3,1,moderate,TRUE,f,93,0,2,6
5945,Entire home/apt,5,2,moderate,TRUE,f,100,2,3,5
6250041,Private room,2,1,moderate,FALSE,f,100,1,1,5
667836,Entire home/apt,4,1,flexible,TRUE,f,,1,2,6
13360068,Private room,4,1,moderate,TRUE,t,99,1,1,5
11070049,Private room,2,1,strict,FALSE,f,100,1,1,6
741806,Shared room,4,2,strict,FALSE,t,96,1,4,4
15898448,Entire home/apt,4,1,moderate,TRUE,f,96,2,2,5
19179997,Entire home/apt,5,1,flexible,FALSE,f,,2,3,4
16082515,Private room,5,1,flexible,TRUE,t,100,2,2,5
9751043,Entire home/apt,2,1,strict,TRUE,f,99,0,2,5
15158227,Entire home/apt,3,1,flexible,FALSE,f,100,1,1,5
17559756,Entire home/apt,7,3,flexible,FALSE,f,100,4,7,5
253828,Private room,2,1,strict,TRUE,t,88,1,1,5
18211851,Private room,2,1,flexible,TRUE,f,93,1,1,5
16406424,Private room,1,1,flexible,TRUE,f,,1,1,3
2530757,Entire home/apt,2,1,flexible,TRUE,f,93,1,1,5
13100148,Entire home/apt,2,1,moderate,FALSE,f,80,1,1,5
12039398,Entire home/apt,4,1,strict,TRUE,t,96,1,2,4
4760076,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,6
16350076,Private room,1,2,flexible,FALSE,f,,1,1,4
6656023,Private room,2,1,strict,TRUE,t,93,1,1,4
15722753,Entire home/apt,4,3,flexible,FALSE,f,,2,2,6
3297290,Entire home/apt,4,2,strict,TRUE,f,93,2,2,5
16661645,Private room,2,1,strict,TRUE,f,90,1,1,4
19679035,Private room,2,2,moderate,FALSE,t,96,1,1,4
5577494,Private room,1,1,strict,TRUE,f,100,1,1,4
14400452,Entire home/apt,6,2,strict,TRUE,t,90,2,3,6
16394224,Private room,2,1,strict,TRUE,f,95,1,1,4
4549930,Entire home/apt,6,1,strict,TRUE,t,94,2,3,6
5668641,Private room,1,1,strict,TRUE,f,96,1,1,4
13282587,Entire home/apt,2,1,flexible,FALSE,f,87,1,1,5
13508766,Shared room,2,1,moderate,TRUE,f,96,1,1,4
13764058,Private room,1,1,moderate,FALSE,t,90,1,1,4
10496900,Private room,2,1,moderate,TRUE,t,97,1,1,4
20919726,Private room,2,1,moderate,TRUE,f,100,1,1,4
20835909,Private room,2,1,strict,TRUE,f,,1,1,4
18893669,Private room,2,1,moderate,TRUE,f,100,1,1,4
15560722,Entire home/apt,4,1,strict,TRUE,f,85,2,2,5
14899813,Entire home/apt,3,1,flexible,TRUE,f,84,1,2,4
17213645,Private room,1,1,strict,TRUE,f,100,1,1,4
6729886,Private room,2,1,moderate,FALSE,t,100,1,1,5
18563261,Entire home/apt,6,1,strict,TRUE,t,100,2,3,4
11183193,Private room,2,1,moderate,TRUE,f,92,1,1,4
14952594,Private room,1,1,flexible,FALSE,t,100,1,1,5
16736166,Entire home/apt,3,1,flexible,TRUE,f,,1,1,5
8007182,Entire home/apt,7,1,strict,TRUE,t,86,2,2,5
7562913,Entire home/apt,3,1,moderate,TRUE,t,94,1,1,5
12947454,Entire home/apt,6,1,strict,TRUE,f,94,0,2,5
17906961,Private room,2,1,flexible,TRUE,f,97,1,1,4
10764929,Entire home/apt,2,1,strict,TRUE,t,85,1,1,4
15250951,Private room,1,1,flexible,FALSE,f,,1,1,4
7906341,Private room,2,1,moderate,FALSE,f,99,1,1,4
14982260,Entire home/apt,3,1,strict,FALSE,f,75,2,2,5
854589,Private room,3,2,strict,TRUE,f,98,1,2,4
7883833,Shared room,2,1,flexible,FALSE,t,100,1,1,4
13753623,Entire home/apt,4,1,strict,TRUE,f,99,2,2,6
8293281,Private room,2,1,flexible,FALSE,f,100,1,1,4
16978795,Entire home/apt,4,1,flexible,TRUE,f,100,2,2,5
19699256,Entire home/apt,3,1,moderate,FALSE,f,100,1,1,4
14351382,Entire home/apt,2,1,moderate,TRUE,f,98,1,2,5
18899809,Entire home/apt,7,1,strict,TRUE,f,94,3,3,6
18026744,Entire home/apt,4,1,strict,TRUE,f,,2,2,5
8381377,Private room,3,1,moderate,TRUE,t,96,1,1,4
13076887,Private room,2,1,strict,TRUE,f,,1,1,5
3769052,Entire home/apt,5,2,strict,FALSE,t,90,2,2,5
17684359,Entire home/apt,4,1,flexible,TRUE,f,,1,1,5
2123731,Entire home/apt,2,1,strict,TRUE,f,86,0,1,5
13293574,Entire home/apt,2,1,moderate,FALSE,f,94,1,1,5
20555087,Entire home/apt,6,1,strict,TRUE,f,87,2,2,5
13671404,Entire home/apt,4,2,flexible,TRUE,f,,2,3,6
12728595,Entire home/apt,1,1,flexible,FALSE,f,92,0,1,5
16365915,Entire home/apt,6,2,moderate,TRUE,f,,3,4,5
7205584,Entire home/apt,5,1,moderate,TRUE,t,97,1,3,5
8460173,Private room,1,1,moderate,FALSE,f,100,1,1,4
21040944,Private room,1,1,flexible,FALSE,f,,1,1,6
260786,Private room,1,1,strict,TRUE,f,96,1,1,4
1343729,Private room,1,1,moderate,TRUE,t,94,1,1,4
10042932,Entire home/apt,3,1,strict,TRUE,f,90,0,1,4
13287347,Entire home/apt,4,1,moderate,TRUE,f,96,1,1,5
15446481,Entire home/apt,2,1,strict,TRUE,f,,0,1,5
11098248,Entire home/apt,3,1,strict,TRUE,f,99,1,2,5
16605782,Private room,2,1,flexible,FALSE,t,,1,1,4
37466,Private room,1,1,moderate,TRUE,t,90,1,1,5
16005816,Entire home/apt,4,2,moderate,TRUE,f,92,2,2,5
19162994,Private room,2,1,flexible,FALSE,f,,1,1,4
9757875,Private room,2,1,flexible,FALSE,t,86,1,1,4
5423159,Entire home/apt,4,1,flexible,FALSE,f,92,1,2,5
15800860,Private room,2,1,moderate,TRUE,f,93,1,1,4
20532901,Entire home/apt,6,2,moderate,TRUE,f,100,3,4,5
10359492,Shared room,1,1,strict,TRUE,f,100,1,1,4
8908059,Private room,2,1,strict,TRUE,f,100,1,1,4
1102623,Entire home/apt,2,1,strict,TRUE,t,80,1,1,5
1906993,Private room,1,1,strict,FALSE,f,,1,1,4
13157778,Entire home/apt,6,1,strict,TRUE,t,93,2,3,5
10980678,Private room,10,1,strict,TRUE,f,100,1,4,4
12989949,Private room,2,0,strict,TRUE,f,92,1,1,5
11965263,Entire home/apt,6,1,strict,TRUE,t,100,1,1,5
15300468,Shared room,5,2,flexible,FALSE,t,92,1,5,3
17344078,Entire home/apt,4,1,flexible,TRUE,t,,2,2,6
15341783,Private room,2,1,flexible,TRUE,f,,0,1,6
10124945,Entire home/apt,2,2,strict,TRUE,f,,2,1,6
11123868,Private room,1,1,flexible,FALSE,f,,1,1,4
999045,Entire home/apt,2,1,flexible,FALSE,t,,2,1,5
16649739,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,5
12835688,Private room,4,1,moderate,TRUE,f,90,1,4,4
7859095,Private room,1,1,flexible,TRUE,f,,1,1,4
16114472,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,6
11580884,Entire home/apt,2,1,flexible,TRUE,f,,1,1,6
12233830,Private room,2,1,moderate,TRUE,f,97,1,1,4
9428356,Private room,3,1,strict,TRUE,f,,1,1,5
17592316,Entire home/apt,2,1,moderate,FALSE,f,80,1,1,5
14779787,Private room,2,2,moderate,TRUE,f,94,1,1,4
19872447,Entire home/apt,4,2,strict,TRUE,f,100,2,2,5
2166670,Entire home/apt,4,3,flexible,FALSE,f,,2,2,7
10573225,Entire home/apt,3,1,moderate,FALSE,f,95,0,1,5
16756108,Private room,2,1,strict,TRUE,t,99,1,1,4
15657946,Private room,2,1,flexible,FALSE,f,,1,1,4
13122712,Private room,2,1,moderate,FALSE,f,,1,1,5
15482893,Private room,6,3,flexible,TRUE,f,100,1,1,5
4244685,Private room,2,2,flexible,FALSE,f,,1,2,5
11693066,Private room,1,1,strict,TRUE,t,93,1,1,4
15552032,Entire home/apt,5,1,flexible,TRUE,f,,2,2,7
21006709,Private room,2,1,flexible,FALSE,f,,1,1,5
12186431,Private room,1,1,moderate,TRUE,f,100,1,1,5
13859361,Private room,2,2,strict,TRUE,f,100,1,1,5
16781500,Entire home/apt,2,1,moderate,TRUE,f,,0,1,5
8194194,Entire home/apt,2,1,strict,TRUE,t,91,0,1,5
13822228,Entire home/apt,1,1,moderate,TRUE,f,100,0,1,4
155158,Private room,4,1,flexible,TRUE,f,87,1,2,6
16845862,Private room,1,1,strict,TRUE,t,90,1,1,4
20417560,Private room,1,1,flexible,FALSE,f,,1,1,4
8235906,Entire home/apt,2,1,flexible,FALSE,f,73,1,2,4
20300,Entire home/apt,2,1,strict,TRUE,f,90,0,1,5
16580294,Entire home/apt,5,1,strict,TRUE,f,,2,3,5
12835123,Entire home/apt,5,2,strict,TRUE,f,95,2,3,6
3971526,Entire home/apt,2,1,moderate,TRUE,f,97,2,2,5
239410,Entire home/apt,4,1,strict,TRUE,f,93,1,2,5
17850381,Private room,3,1,flexible,FALSE,f,,1,2,4
15364182,Private room,2,1,moderate,TRUE,f,100,1,1,4
18482700,Private room,1,1,flexible,FALSE,t,100,1,1,4
13064287,Entire home/apt,4,1,flexible,TRUE,t,87,1,2,5
15596610,Entire home/apt,4,2,flexible,TRUE,f,,2,2,6
9758041,Private room,1,1,strict,TRUE,f,100,1,1,5
12256288,Entire home/apt,4,1,moderate,TRUE,f,98,2,3,5
10060952,Private room,2,1,flexible,FALSE,f,,1,1,5
12567935,Entire home/apt,8,2,strict,TRUE,f,91,3,3,5
489086,Private room,2,1,flexible,FALSE,f,,1,1,4
8995583,Shared room,1,1,flexible,FALSE,f,100,1,1,3
7533762,Private room,2,1,flexible,TRUE,f,100,1,1,4
19699971,Entire home/apt,4,1,strict,TRUE,t,100,1,2,5
11125769,Private room,2,3,strict,TRUE,t,86,1,1,4
19503229,Private room,1,1,flexible,FALSE,f,100,1,1,4
13797162,Private room,1,1,flexible,FALSE,t,100,1,1,4
2686794,Entire home/apt,2,1,moderate,TRUE,f,92,1,1,5
7733236,Entire home/apt,9,2,strict,TRUE,f,94,3,6,5
523123,Private room,2,1,flexible,TRUE,f,100,1,1,4
13250089,Private room,1,1,strict,TRUE,f,100,1,1,4
7784365,Private room,1,1,flexible,FALSE,t,90,1,1,4
12809730,Entire home/apt,4,1,strict,FALSE,t,,1,2,6
17237257,Private room,2,1,flexible,TRUE,f,80,1,1,4
1906323,Entire home/apt,5,1,strict,TRUE,t,95,2,3,6
11965633,Private room,2,1,strict,FALSE,f,100,1,1,4
15805871,Private room,2,2,moderate,FALSE,f,96,1,1,5
20679146,Shared room,1,0,strict,FALSE,f,94,1,1,6
7706238,Private room,2,1,strict,TRUE,f,96,1,1,5
13688798,Entire home/apt,4,1,flexible,TRUE,t,96,1,2,4
16928488,Private room,2,1,moderate,FALSE,t,87,1,1,5
18022235,Entire home/apt,8,1,strict,TRUE,t,96,3,3,6
13436742,Entire home/apt,6,1,moderate,FALSE,f,100,2,2,6
7002406,Entire home/apt,8,3,strict,TRUE,f,98,3,3,6
15419712,Entire home/apt,3,1,strict,TRUE,f,,1,1,5
4393563,Private room,2,1,flexible,TRUE,f,100,1,1,5
3130462,Entire home/apt,2,1,moderate,TRUE,t,94,1,1,5
17955462,Entire home/apt,5,1,strict,TRUE,f,82,2,3,4
14013385,Entire home/apt,5,1,moderate,FALSE,t,95,2,3,5
15835695,Entire home/apt,6,1,moderate,FALSE,f,,1,3,6
13591611,Entire home/apt,4,1,flexible,TRUE,f,93,2,3,5
11439058,Entire home/apt,4,1,flexible,FALSE,t,80,1,2,6
7258070,Private room,1,2,moderate,TRUE,f,100,1,1,5
5883831,Entire home/apt,4,1,moderate,TRUE,f,96,1,2,5
1885825,Entire home/apt,4,2,flexible,FALSE,f,20,2,2,5
4181006,Entire home/apt,4,2,moderate,TRUE,f,97,2,2,6
2477787,Private room,1,1,strict,TRUE,f,99,1,1,5
2433743,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,5
16301809,Entire home/apt,6,1,flexible,FALSE,t,97,2,3,5
14899860,Entire home/apt,6,2,strict,TRUE,f,90,3,3,6
13642174,Shared room,1,2,strict,TRUE,t,100,1,1,3
20712346,Private room,2,1,strict,TRUE,t,98,1,1,4
18411294,Entire home/apt,2,1,strict,TRUE,f,87,0,1,5
8555036,Private room,2,1,strict,TRUE,f,100,1,1,4
6018798,Entire home/apt,8,1,strict,TRUE,f,97,2,4,5
12621291,Entire home/apt,2,1,strict,TRUE,f,98,1,1,6
4135113,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5
19987777,Entire home/apt,8,4,strict,FALSE,f,,3,3,7
2269104,Private room,2,1,moderate,TRUE,f,97,1,1,4
11679128,Private room,2,1,moderate,TRUE,f,80,1,1,4
18033278,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,5
15114265,Entire home/apt,2,1,flexible,TRUE,f,93,2,2,4
7870535,Private room,2,1,strict,TRUE,f,100,1,1,5
1703480,Private room,4,4,strict,TRUE,t,90,1,3,4
13328181,Private room,4,1,strict,TRUE,f,100,1,2,6
12399984,Entire home/apt,4,1,flexible,TRUE,f,80,2,2,5
15175183,Private room,2,1,strict,TRUE,t,100,1,1,5
16688968,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
9231244,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,6
6843795,Entire home/apt,2,1,flexible,FALSE,t,98,0,1,5
19735722,Entire home/apt,3,1,moderate,TRUE,f,96,2,2,4
13330240,Shared room,1,1,flexible,TRUE,f,,1,1,3
1623443,Entire home/apt,2,1,flexible,FALSE,f,,0,1,5
19811020,Shared room,1,1,moderate,FALSE,f,97,1,3,3
13876809,Shared room,8,1,flexible,TRUE,f,100,1,4,4
14010052,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4
12495553,Entire home/apt,2,1,flexible,FALSE,t,97,1,1,5
8645254,Entire home/apt,2,1,strict,FALSE,f,,0,1,6
252076,Entire home/apt,4,1,strict,TRUE,f,93,1,3,5
13686585,Private room,2,1,strict,TRUE,f,90,1,1,5
16050077,Entire home/apt,2,1,moderate,FALSE,f,,1,1,5
15299740,Entire home/apt,5,1,strict,TRUE,t,95,2,3,6
16568831,Entire home/apt,3,1,strict,TRUE,f,100,1,2,4
16097675,Entire home/apt,2,1,strict,TRUE,f,99,1,1,5
7348509,Entire home/apt,2,1,flexible,FALSE,f,100,1,2,5
19245145,Private room,2,1,moderate,FALSE,t,97,1,1,4
20712140,Private room,2,1,flexible,TRUE,f,98,1,2,4
19210812,Entire home/apt,6,2,strict,TRUE,f,95,2,3,5
18228291,Private room,1,1,strict,TRUE,f,100,1,1,4
6748952,Entire home/apt,6,1,flexible,TRUE,f,,2,5,5
255672,Entire home/apt,4,1,strict,TRUE,t,96,1,2,5
4729142,Entire home/apt,2,1,moderate,TRUE,f,92,1,1,5
11966574,Entire home/apt,2,1,flexible,FALSE,t,,1,1,6
5780038,Private room,2,2,moderate,TRUE,t,97,1,1,5
14115706,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5
2269742,Entire home/apt,4,1,strict,TRUE,t,96,2,2,5
8541991,Private room,1,2,flexible,TRUE,t,100,1,1,4
16444558,Private room,2,1,flexible,TRUE,f,,1,1,5
6792415,Entire home/apt,2,1,moderate,FALSE,f,,1,1,5
8188894,Private room,2,1,strict,FALSE,f,,1,1,3
4957463,Private room,1,1,strict,FALSE,f,93,1,1,4
12737896,Private room,1,0,moderate,FALSE,t,79,1,1,4
4063357,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
18502823,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5
13863117,Entire home/apt,6,2,strict,TRUE,f,100,2,6,6
860446,Entire home/apt,6,3,strict,TRUE,t,96,3,4,6
8000680,Private room,2,1,strict,TRUE,f,100,1,1,4
14082471,Entire home/apt,2,1,strict,TRUE,t,100,0,1,5
14841082,Private room,2,1,strict,TRUE,t,90,1,1,4
1291245,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,4
17445068,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,5
8753625,Entire home/apt,3,1,strict,FALSE,f,100,1,1,5
14153538,Private room,2,1,flexible,TRUE,f,,1,1,6
15649031,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,5
18855750,Entire home/apt,4,1,moderate,FALSE,f,100,2,2,6
7918170,Private room,2,1,flexible,FALSE,f,100,1,1,4
13497893,Private room,2,1,flexible,TRUE,f,96,1,1,4
6764323,Entire home/apt,4,1,strict,TRUE,f,98,0,3,5
2045064,Entire home/apt,2,1,flexible,FALSE,f,80,1,2,5
14479761,Entire home/apt,2,1,strict,TRUE,f,92,1,1,5
16619240,Entire home/apt,7,1,flexible,TRUE,t,94,2,3,4
9150564,Entire home/apt,12,4,strict,TRUE,f,,5,6,7
18175070,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,6
19501218,Entire home/apt,4,2,strict,TRUE,f,99,2,2,5
19509586,Private room,2,1,moderate,TRUE,f,,1,1,4
12135691,Entire home/apt,6,1,strict,TRUE,f,100,2,3,6
15774629,Private room,4,1,strict,TRUE,t,98,1,2,5
19292347,Entire home/apt,5,3,flexible,TRUE,f,100,3,4,6
13292827,Entire home/apt,2,1,flexible,TRUE,f,92,0,1,4
496022,Private room,2,1,moderate,FALSE,t,85,1,,3
13122161,Entire home/apt,5,1,flexible,FALSE,f,,2,2,7
9119015,Private room,2,1,strict,TRUE,f,94,1,1,4
14029776,Entire home/apt,2,1,moderate,TRUE,f,96,1,1,5
6077178,Entire home/apt,2,1,moderate,TRUE,f,,1,1,5
13667729,Private room,2,1,flexible,TRUE,t,100,1,1,5
3448200,Entire home/apt,3,1,strict,TRUE,f,95,1,2,5
20850384,Private room,1,1,flexible,FALSE,f,,1,1,4
15239,Shared room,1,1,moderate,TRUE,f,73,1,1,4
3308112,Entire home/apt,3,1,flexible,FALSE,t,100,1,1,6
6272125,Entire home/apt,2,1,moderate,TRUE,t,93,0,1,5
20599362,Entire home/apt,4,1,strict,TRUE,f,97,1,2,5
14709688,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
9795877,Entire home/apt,6,1,strict,TRUE,f,95,2,3,5
12669490,Entire home/apt,3,1,strict,TRUE,f,100,1,1,5
10015137,Entire home/apt,4,2,strict,TRUE,f,92,2,2,6
17477768,Entire home/apt,2,1,strict,TRUE,t,,1,1,7
1914590,Entire home/apt,3,1,flexible,TRUE,f,80,1,1,5
11990841,Entire home/apt,3,1,flexible,FALSE,f,,1,2,5
19273852,Private room,2,1,flexible,FALSE,f,99,1,1,4
3662153,Private room,2,1,strict,TRUE,f,93,1,1,4
16722428,Shared room,1,2,flexible,TRUE,t,,1,1,3
14105839,Entire home/apt,2,1,strict,TRUE,f,98,1,1,5
18293288,Private room,2,1,moderate,TRUE,f,98,1,1,4
19925217,Entire home/apt,4,1,moderate,TRUE,t,,1,3,5
5231461,Private room,3,1,strict,FALSE,f,99,1,2,4
12105612,Private room,1,1,flexible,TRUE,f,95,1,1,4
16271953,Private room,2,1,moderate,TRUE,f,99,1,1,5
7601839,Shared room,6,2,strict,FALSE,t,60,1,6,3
10280979,Entire home/apt,2,1,flexible,FALSE,t,93,1,1,5
17433589,Entire home/apt,4,1,flexible,TRUE,t,100,1,1,4
14485109,Entire home/apt,4,1,strict,TRUE,t,97,1,2,6
5618878,Entire home/apt,8,2,strict,TRUE,f,93,2,5,5
13175300,Private room,3,0,flexible,FALSE,f,100,1,1,4
1416889,Entire home/apt,4,1,strict,TRUE,f,100,2,2,5
13192601,Entire home/apt,4,1,moderate,TRUE,f,96,0,1,4
4605455,Entire home/apt,4,2,strict,TRUE,f,97,2,3,6
9733227,Private room,6,1,moderate,TRUE,t,100,1,2,5
4977744,Entire home/apt,7,2,strict,TRUE,t,100,3,3,6
16252716,Private room,2,1,moderate,TRUE,t,100,1,1,4
18462305,Entire home/apt,5,1,strict,TRUE,f,96,2,3,5
2102137,Entire home/apt,4,1,strict,TRUE,f,94,2,3,6
20459144,Entire home/apt,2,2,strict,TRUE,f,100,1,1,5
16577736,Private room,4,2,strict,TRUE,t,93,1,3,4
13564221,Private room,1,1,strict,TRUE,f,20,1,1,4
9858828,Private room,2,1,moderate,TRUE,f,95,1,1,4
15822143,Entire home/apt,3,1,strict,TRUE,t,98,0,1,5
18636382,Private room,1,1,flexible,FALSE,t,,1,1,4
20772462,Entire home/apt,3,1,strict,TRUE,f,,1,1,5
18070828,Entire home/apt,8,2,strict,TRUE,t,96,2,4,5
14760208,Entire home/apt,6,1,strict,TRUE,f,87,2,2,5
17753649,Private room,2,1,flexible,TRUE,f,95,1,2,5
7674543,Entire home/apt,2,1,strict,TRUE,f,94,0,1,5
1472262,Entire home/apt,4,2,moderate,TRUE,f,100,2,2,5
13765939,Entire home/apt,3,1,flexible,FALSE,f,100,1,2,5
13045567,Private room,2,1,strict,TRUE,t,92,1,1,4
20526842,Private room,2,1,flexible,TRUE,f,100,1,2,5
19734492,Entire home/apt,6,3,moderate,TRUE,f,98,3,3,6
13798113,Entire home/apt,8,1,strict,TRUE,f,91,3,4,6
13026774,Entire home/apt,4,1,strict,TRUE,f,96,1,2,6
13671936,Entire home/apt,7,2,moderate,TRUE,f,98,2,5,5
13660126,Entire home/apt,2,1,moderate,TRUE,f,91,0,1,5
3048606,Entire home/apt,6,1,strict,TRUE,f,92,0,1,5
17283514,Entire home/apt,10,6,strict,TRUE,t,,4,6,6
14114099,Entire home/apt,4,1,strict,TRUE,f,96,1,2,5
2778030,Entire home/apt,2,1,flexible,TRUE,f,97,0,2,5
7807850,Entire home/apt,3,1,strict,TRUE,f,85,0,1,5
9625826,Shared room,1,1,flexible,FALSE,t,,1,1,4
16914944,Entire home/apt,8,3,strict,TRUE,f,,4,5,7
4902497,Entire home/apt,2,1,strict,TRUE,f,93,0,1,5
18359426,Private room,2,1,moderate,TRUE,f,98,1,1,5
13169181,Entire home/apt,5,1,strict,TRUE,f,,3,3,5
10140368,Private room,2,1,flexible,TRUE,t,,1,1,5
1347847,Entire home/apt,8,2,flexible,FALSE,f,,2,4,7
16164151,Private room,2,1,strict,TRUE,f,99,1,1,5
14912548,Private room,2,1,flexible,TRUE,t,100,1,1,5
12519540,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,5
990367,Entire home/apt,2,1,moderate,TRUE,t,82,0,1,4
